true_label,predicted_label,resume_text,job_description_text
2,1,professional summaryqa test analyst development test engineer skilled application testing defect tracking knowledgeable qamanual test engineer full system development lifecycle experience sdlc including designing developing implementing maintaining test suite resulting precise efficient cost saving errorfree product launch qualification include year qa manual test within agilescrum based environment web service testing ui application testing testing performance testing useracceptance testing experience sap business intelligence launch pad excellent record consistently positive feedback internal client team player committed quality precision continuous learning skillstest plan case processesmanual testingendtoend testingjirazephyrkanbantest reportsregression negative testingui compatibility testingdatabase testingunix testingrational quality management toolsdefectbug trackingtest strategy coveragesqa qc standardsagilescrumsap bitechnology skillswindows unix toad mysql hp quality center soap ui version one jira qtpuft exam diff rational tool fire eye nvda screen reader performance ff dev tool world space scanteam oversightproject managementbug trackingtesting plansoral written communication work historytopresentsoftware test engineerarista network incclevelandohmanual testing sap bi data validation performance testing responsibility software test engineer responsibility include part team ba analyst verify requirement clientcreated test scenario test script using jira zephyr support testing activitiestested verified newly built report bi application matched acceptance criteriawas part testing team conduct sanity testing smoke testing dit testing sit testing regression testing performance testingfollowed kanban style reporting jira log work hoursdocumented testing result finding defect jiracreated defect failed step detailed step reproduction jiracoordinate development team resolve issuesretested defect fixed regression testing entire report ensure new finding detected fixresponsible creating defect test procedure document test evaluation procedure document report created upload serenatested sit environment ensure report bugfree report released sit teamresponsible providing update testing result agile lead dailywork liaison test team technical manager ba analystwork liaison sit team technical managerassisted agile lead developer documentation neededprepared mom weekly team meeting cmmi purpose delivered project managerfollowed agilekanbanscrum methodology project activitiestoherndonapex systemsproject veteran authorization preferencesvap enhancement developmentrole development test engineer manual testing web service soap ui database testing testing performance testingresponsibilities development test engineer part development process team initial stage planning designing applicationbased requirement designed developed user story requirementassisted team lead creating updating master test plan monthly deliverable clientwas responsible update rtms build projectcreated test scenario manual,description looking appfolio paddle one ride make wave together relentless focus building great product way customer work live today tomorrow appfolio destination organization career made accelerated innovation team sport looking experienced engineer help build appfolio investment management appfolio investment management product fastgrowing internal startup successful established saas company going trillion growing private equity market largely still run spreadsheet email starting private equity real estate helping private equity firm build manage business purposebuilt software enables everything investor relation fundraising managing elaborate capital stack common modernday private equity deal youll join one domainfocused fullstack engineering team helping build solution power private equity investment youll learn inner working private equity investing help realize vision streamline automate industry unique opportunity get early internal startup part established public company help shape future fastestgrowing webbased product managing private equity investment impact build software solution change game private equity investmentcollaborate experienced highly effective team passionate engineer product managerstalk directly customer understand challenge get direct feedback feature youre buildingoperate highly autonomous team owns full lifecycle solution build discovery development production ship solution embody product value invest intuitive valuable easy secure trustworthywrite code reflects
2,1,summarydedi montgomery st th floorted health montgomery st th floorre administrator improving team productivity policy clini montgomery st th floorl process performance improvement maintain sustainability lowering readmission length stay adverse event patient centered focus administrative clini montgomery st th floorl data driven proficiency helpful positive effective team builder participant skillsinformation system strategypatient montgomery st th floorre initiativesquality improvementworkflow efficiencyclini montgomery st th floorl processlean performancesurvey readiness preparednessdashboard managementproblem resolutioncontractspolicies procedure compliancesupervision leadershiprelationship buildingplanning organizingmicrosoft officedata managementteam management experienceclini montgomery st th floorl data analysttocurrentnorthwell healthport jeffersonnycollected recorded analyzed performance data metric related reimbursement resident intensivists hospitalistsworked closely director quality infection prevention chief medi montgomery st th floorl officer patient experience leadership human performance many department executivescollaborated leadership multiple department drive clini montgomery st th floorl process change initiative clini montgomery st th floorl improvement councilanalyzed information system appli montgomery st th floortions identified specifi montgomery st th floortions metric pi project accordance qapisupported development appli montgomery st th floortion strategic vision companywide information system improvement growthdrafted training material presentation manual sop support informatics policy proceduresutilized advanced knowledge clini montgomery st th floorl process related technology optimize company health information process proceduresimplemented policy practice foster patient data privacy confidentialitycollaborated multidisciplinary team survey readinessparticipated delegated survey cdph tjc dmh dnv thktha montgomery st th floorrdiology chest pain maternity gachensured compliance correcting tjc findingscreated managed dashboard tableau excel premierreviewed medi montgomery st th floorl chart readmission montgomery st th floorsesworked nursing informatics ndnqi patient throughput ed performancescollaborated designated resource obtaining magnet statusanalyze report public reporting cm star vbp ipfqr oqr many othersprofessional development leadertohouston methodistpearlandtxdesigned training schedule new existing nursing student physician assistant studentsanalyzed training need develop new program modify improve existingcollaborated management align strategy placement flu covid immunization clinicsdirected managed immunization clinic ensured coverage station inventory staffing registrationmaintained compliance,job title data architectdata analyst location juno beach fljob descriptionwe looking get data architectdata analyst strong database data warehouse experience multiple service including relational database
2,1,summarywireless communication engineer experience umts lte cellular technology working oems product launch experience providing technical support critical issue coordinating cross functional team bring phase latest chipsets market highlightslte wcdma wireless network wireless tool qxdm qcat qpst qmitestprorf engineering deployment agilent cmw maxplan proscout matlablanguages pythoncshell script o window linux unixsoftwares slickedit eclipse oracle perforce vim salesforce jira prism perforce ibmgdb clearcase ibm clearquest sharepoint experiencetopresentsenior software engineerametek incbinghamtonnyworking umtslte customer engineering team work involves debugging wcdma lte protocol issue reported oems providing thorough analysis resolution interacting closely oems ensure device launched successfully market primary expertise llrrc interaction nonaccess stratum layer technology gsm lte interrat issue contributed towards multiple successful product launch snapdragon chipsetsdesignated point contact multiple module team requires collaborating cross functional team replicate field issue lab setup find root cause critical issue also prepare technical documentation submitted idf proposal part three member team based solution proposed field issue awarded multiple qualstars given appreciation individual contributionstotelecom analystcostco wholesale corporationchicagoilresearched patent wireless networking topic verify existence relevant prior art submitted patent utilized expertise provide technical advice critical prior art patent contentiontoengineerin,arefounded gatik leader autonomous middle mile logistics deliver good safely efficiently using medium duty truck focus shorthaul bb logistics fortune customer walmart loblaw gatik enables customer optimize hubandspoke operation enhance service level product flow across multiple location reducing labor cost meeting unprecedented expectation faster delivery rolewe seeking passionate staff software engineer strong fundamental software development practice expert c language productionoriented environment ideal candidate highly experienced c developer passion enabling world first safe reliable efficient network autonomous vehicle partner research software engineer design develop test validate av feature autonomous fleet role onsite day week mountain view office youll dodesign implement integrate support realtime missioncritical software gatiks autonomy stackwork research engineer develop maintainable testable robust software designsarchitect implement solution complex issue component partitioned across large software stackbe forefront guiding ensuring best sdlc practice contributing improving safety core autonomy stackcollaborate infrastructure devops team efficient secure scalable software delivery network gatiks autonomous fleetguide mentor autonomy researcher algorithm developer make sure component running efficiently optimal compute memory usagereview refine technical requirement translate highlevel design plan support development safe av technologyconduct code design review advise technical matterswhat looking forbachelors degree computer science robotics related degreemasters phd degree preferred
2,0,profilehighly motivated sale associate extensive customer service sale experience outgoing sale professional track record driving increased sale improving buying experience elevating company profile target market core qualificationsexpertise full project life cycle development implementation integrationmotivational coordination skill ability deliver system scheduleanalyze drill data mart information miningchange management process data qualityexperienced requirement analysis test design test preparation test execution defect management management reportingexperienced developing data mapping performance tuning identifying bottleneck source mapping target sessionsexperienced development etl mapping script understand debug etl job transforming data remove duplicatesexperienced batch system scheduling processingjad session determine requirement purchase order requisition conceptual modelexperience large enterprise data warehouse olap architecture design including logical physical model developmentdata model enterprise data modelsexpertise extracting transforming large datasets experience etl tool like ibm infosphere data stage ssisexperienced working offshore vendor establishing offshore team processesdemonstrated experience database technology eg oracle m sql server sybase mysqlmove data oracle sybase using sybase gatewayexperience hybrid cloud platform oracle vm serverhandson experience production reporting bi platformssetup oracle rac cluster production nonproduction environment professional experiencelead datadatabase architectworked collaboratively team member using microsoft lync webex ledcoordinated meeting multiple time zone onoffshore team membersprovided finding question business analyst verification provided metadata allowed value default constraint domain inconsistency data layout flat file etcfor reference data modeling etl teamworked txbase erp software inventory system factory worked shop floor understanding movement item bin factory floor understand identify data relationship inventory item automating issuesreceipts using scanner software design creation model maintaining product receivables issue generation report stock ledger use purchase department ordering new item schedule quotation bill material item building large database sybase system inventory material generation purchase order quotationsdesign creation table process change management impact analysis datasr programmersystems analystnajad session determine requirement purchase order requisition conceptual model designed logical physical data modelsanalyzed source data,allergan data lab mission transform allergan aesthetic beauty business abbvie one largest pharmaceutical company world iconic brand include botox cosmetic coolsculpting juvderm allergan data lab mission transform allergan aesthetic beauty business abbvie one largest pharmaceutical company world allergan aesthetic brand include botox coolsculpting juvderm many medical aesthetic business ripe disruption building high performing data science engineering team team successfully launched new innovative technology platform serf million consumer ten thousand aesthetic provider thousand colleague throughout u since launch november delivered curated promotion personalized experience million consumer use part beauty journey looking senior data engineer interested working within startuporiented environment backing large company thats please read work cross functional partner data scientist engineer product manager understand deliver data needschampion code quality reusability scalability security help make strategic architecture decision lead engineerdesign build launch extremely efficient reliable data pipeline move data across number platform including data warehouse online cache realtime systemsbuild productfocused datasets scalable faulttolerant pipelinesbuild data quality check data anomaly detection optimize pipeline ideal compute storagedevelop apis microservices expose integrate data product software system required experience skill year experience data engineer writing code extract ingest process store data within sql nosql mpp database like snowflakestrong development experience python scalajavaexperience complex sql batch streaming pipeline apache spark frameworkknowledge relational dimensional data modelingexperience data quality check data validation data anomaly detectionexperience workflow management engine like airflowexperience git cicd pipeline docker kubernetesexperience architecting solution aws similar public cloudsexperience microservices event driven architecture additional desired competency experience offline online feature engineering solution machine learningprevious domain knowledge digital marketingexperience api development expose data productsexperience building data ml platforminfrastructure perk competitive salarycompetitive annual bonus targetsk dollarfordollar match eligible earnings base bonus plus additional company contributionrsu grant long term incentive approved rolescomprehensive medical dental vision life insurance paid holiday per year including floating holidaysannual paid time pto separate sick daysgenerous discount skinmedica skin care pro
2,1,summaryexperienced senior accountant year experience providing financial project support accounting department enterprising costdriven wellorganized good project management skill sophisticated understanding accounting system procedure posse strong financial acumen attention detail reporting skill ensuring statutory corporate obligation met skillsguest servicesinventory control proceduresmerchandising expertiseloss preventioncash register operationsproduct promotion experiencesenior accountanttocurrentexpediacoloradotxrecommend way reduce cost enhance revenuereconcile account monthly ensure accurate reporting ledger maintenanceassist financial tax auditscooperated internal external auditorsanalyze revenue commission expense ensure recorded appropriately monthly basisdelegate financial responsibility accounting teamprepares journal entry accrual accuracy general ledgerenters new client netsuiteoracle system generate invoice neededprocess maintain fixed asset record including recording newly acquired fixed asset monitoring existing asset recording depreciation accounting disposition fixed assetswork closely manage fixed asset depreciation schedule monthly basiscreate monitor system control procedure form recordation fixed assetsprepares spreadsheet weekly payable send executive including cfostructuring aging report send managing director open invoicesprepares month end reconciliation reconciles corporate amex credit card executivessupervised newer staffaccountants monitored work dailyassist quarterly federal state tax fillingsknowstaff accountanttothe hertz corporationharveylain charge entering account payable account receivable systemprepares spreadsheet weekly payable send cfo company approvalprocesses account receivable daily announces management managing director companyenters new client netsuiteoracle system generate invoice needednegotiated contract vendor entered oracle systemstructuring aging report send managing director open invoicesmonthly reconciliation corporate credit card posting,backed leading growth equity firm la based cpgfood bev company looking strong accounting professional motivated join dynamic highgrowth company key contributor small finance accounting team report directly controller continue grow opportunity learning exposure various key accounting area responsibility assist annual audit sox compliance activity collaborate finance team month close ap assist ar prepare weekly bank reconciliation inventory accounting activity reconcile intercompany balance review transaction prepare unrealized realized fx gain loss analysis create journal entry monthend close yearend close pre
2,0,professional summaryi proven ability establish high level credibility positive rapport partner senior administrative staff clientele maintaining highly proficient level data collection analysis tax preparation program audit able combine working knowledge audit program detail provide assurance financial statement seek opportunity involve accounting financial analysis position allow efficiently effectively use skill learned public accounting skillsfiscal budgeting knowledgecash flow analysiserp enterprise resource planning softwareaccount reconciliation specialistbudget analysisselfmotivated professionalaccount reconciliation specialist work historytostaff accountantwest liberty foodswest libertyefficiently accurately completed audit review attestation service wide variety client government contracting industry construction industry real estate industry utilized great attention detail order prepare submit personal corporate tax return state federal level worked nadart financial service center nada k audit employee benefit plan audit performed testing major business area cash disbursement cash receipt payroll utilized high level adaptability order compile prepare financial statement wide variety client performed analytical procedure major area financial statementsperformed cash account receivable account payable investment reconciliation large multibillion multimillion dollar client performed internal control testing ensure proper safeguard place detect prevent material misstatement could affect financial statement managed inexperienced staff several preliminary field work audit engagement performed analytics contract schedule including limited overunder billing gross profit revenue date percent complete analysis several large construction company clark construction group shirley contracting company,qualificationsaccounting degreecpa license required year professional accounting experience public accounting preferredsupervisory experienceability learn job quickly adapt changesselfmotivated ability work limited supervisionexperience clientfacing role leading multiple engagement dosupervise train fund accountantsonboard new client implement preferred system platform processesdirect workflow coordination work amongst team member meet deadlinescult
2,0,summaryproactive resultsoriented visiondriven professional year experience demonstrates exceptional leadership sound decisionmaking strong organizational strategic leadership skill able motivate cooperation employee smart efficient productivityareas expertise include following industry transportation planning architecture design manufacturing highlightsinventory managementemployee development managementexpense controlmaterials accountabilitycost reductionprocess improvementautomotive logistics procedure experiencetoservice plannerdata analystcity longviewlongviewwausadirectly responsible planning route transit system orlando floridamanages lynx ridership database automatic passenger counter oversee national transit database processassist drafting annual transportation development plan tdp participates special service development scheme prepares written evaluation proposed route service schedule changesother responsibility develops tdp financial model strategic planning purpose develops planning budget per fiscal year participates strategic planning design interprets transit travel survey writes clear report present option recommendation transport system client utilizes statistical analysis examine travel data accident record formulates potential solution transport problem participates public hearing stakeholder customerstotransit operatorreckitt benckiseraustintxperformed pretrip inspectionsoperated revenue service vehicle regular flexible route accordance published schedule report potential delay road supervisordispatchercollected fare token pass passengersacted firstline customer service representativerecorded passenger data fare typescomplied american disability act ada guidelinestoacting supervisorinterior architectsminneapolismnwas directly responsible managing monitoring transit system operation monitored operator timeliness performancemonitored ridership trend individual route prepared written evaluation report system operationswas responsible processing community report recommended corrective action andor discipline necessarycoordinated dispatcher operation related case participated various public customer related situationstoplanning assistantregional transit systemcitystatesupervised geocoding city gainesville busstops provided recommendation improvement accordance developed standardsplanned developed new route performed ex,arefor past year powered many digital experience fortune since grown people team member across globe engaged various digital modernization brief minute video u check business process anticipating requirement uncovering area improvement developing implementing solutionsleading ongoing review business process developing optimization strategiesstaying uptodate latest process advancement automate modernize systemsconducting meeting presentation share idea findingsperforming requirement analysisdocumenting communicating result effortseffectively communicating insight plan crossfunctional team member managementgathering critical information meeting various stakeholder producing useful reportsworking closely client technician managerial staffproviding leadership training coaching guidance junior staffallocating resource maintaining cost efficiencyensuring solution meet business need requirementsperforming user acceptance testingman
2,1,professional summaryhighly motivated sale associate extensive customer service sale experience outgoing sale professional track record driving increased sale improving buying experience elevating company profile target market skillsquickbooks cch atx microsoft office suiteaccount reconciliation accounting administrative bookkeeping c ca consulting contract credit client client documentation filing financial analysis form fund general ledger mandarin marketing excel microsoft office suite payroll quickbooks real estate reporting sale tax compliance tax tax tax return telemarketing venture capital work historytocurrenttax accountante j gallo wineryhoustontxprepared reviewed hundred federal multistate tax return individual partnership llcs corporation c corporation nrs az ca de fl il mn ny wi state filing conducted consulting service client regarding filing status related tax issue conducted foreign tax compliance including foreign withholding tax foreign tax credit form form form provided comprehensive bookkeeping accounting service multiple client various industry manufacture real estate venture capital hospitality industry etc managed general ledger transaction reporting performed account reconciliation provided financial analysis client assisted documentat,qualificationsaccounting degreecpa license required year professional accounting experience public accounting preferredsupervisory experienceability learn job quickly adapt changesselfmotivated ability work limited supervisionexperience clientfacing role leading multiple engagement dosupervise train fund accountantsonboard new client implement preferred system platform processesdirect workflow coordination work amongst team member meet deadlinescult
2,0,profilei seeking work interesting diverse networking environment display networking skill professional experiencenetwork engineercurrentaltamirawork noc engineer brookhaven national laboratorychecks syslogs spectrum alarm network switch waps ups across laboratory upon arrivalresponsible maintaining battery ups across laboratory include quarterly battery maintenance replacement upsresponsible break fix operation may occur throughout workday hardware software malfunctionsanswers act network call ticket vlansubnet change new vlansubnets particular location acl block wireless issue power issue network equipmenthelp walkthroughs survey involving new wireless deployment includes determining distance waps type waps needed overall wireless coveragehave hand experience many different network platform cisco x x e e x aruba access point ups x x x ximplemented configured layer layer technology mst rpvst vlans trunk cdp lldp acl loopguard portfast bpduguardnetwork engineeraltice usawork noc engineer brookhaven national laboratorychecks syslogs spectrum alarm network switch waps ups across laboratory upon arrivalresponsible maintaining battery ups across laboratory include quarterly battery maintenance replacement upsresponsible break fix operation may occur throughout workday hardware software malfunctionsanswers act network call ticket vlansubnet change new vlansubnets particular location acl block wireless issue power issue network equipmenthelp walkthroughs survey involving new wireless deployment includes determining distance waps type waps needed overall wireless coveragehave hand experience many different network platform cisco x x e e x aruba access point ups x x x ximplemented configured layer layer technology mst rpvst vlans trunk cdp lldp acl loopguard portfast bpduguardpresales network engineervlcmperformed technical demonstration netbrains networ,position type fulltime w direct hire must u citizen green card holder eligible work without sponsorship uscompensation k depending experiencelocation remotehybrid oklahoma city day office day remotebenefits dental health vision pto offer relocation assistance pay stay commuting okc week overviewcad designer bring concept deliverable hardwaresupport manufacturing issuesdesign circuit assembly using pcb toolscreate schematic design pcb layout rd party production pcbasdesign analog digital electronics including limited dacadc digitaltoanalog converter circuitry sensor interface rf microprocessor system control communicationscreate firmwaresoftware allow proper operation interface unmanned vehicle sensor linux rtos preferredbuild prototype perform design v
2,0,summaryversatile dedicated problemsolving customer focused highlightsconcepts agile methodology embedded multithreading ooaood uml design pattern refactoring continuous intergation waterfall approach language cc javascript familiarity c bash script operating system unix window vxworks integrity nucleus io software net eclipse rational suit clearcase clearquest purify quantify rose mercurial fogbugz kiln peg workbench xcode perforce experiencesoftware engineer ivcurrentchange healthcaredeveloped lighting software gaming cabinet using proprietary hardware cabinet lighting increased revenue cabinet without lightinguser friendly api developed game designer allowed dynamic lighting event displayed versatile flexible expandable implementation agile c javascript linux continuous integrationsupported internal customer onsite training supportprovided lighting software support major gaming trade showsoftware engineer iimicrosoft corporationlas vegasnvimplemented tested c simulation application running linux tcp netcdf multithreading qtperformed system integration test two large subsystem c running linux used processing space based image product developed demonstrated test plan successfully sold customer requirement minimal red line zero action item multithreading high performancehigh reliability oodserved csci lead ird cross sensor image georegistration program ooaood c window vxworksserved group leader department coordinated delivered performance appraisal assisted training plan employee career development four group membersserved department recruiting coordinator coordinated phone screen interview support new grad recruitinginterfaced external vendor internal external customer meet program requirement follow best practicesperformed trade study embedded operating system embedded graphic package recommendation selected casedeveloped system software level requirement associated documentation support cmmi level accreditationprimary engineer design development embedded ui multiband p radio two display prepared ui demonstration major trade show ooaood cdeveloped evaluated prototype algorithm image matching utilizing mutual information custom memory management technique allocator ooaood c window vxw,servicenow ba perspective requirement year experience yr business analyst scrum master experience plus servicenow certification preferred csa safe scrum master cloud knowledge experience helpful aws aws certification azure enterprise infrastructure experience desired education experience bachelor degree relevant field computer science information technology business administration etc previous experience business analyst especially service management domain servicenow knowledge demonstrated knowledge experience servicenow platform functionality module application familiarity itsm process incident management change management problem management service catalog often required analytical skill strong analytical problemsolving skill identify business need analyze requirement translate practical servicenow configuration communication collaboration
2,0,summaryover year professional experience indata engineeringanddata analyticsusing various language tool likesql python bighadoopextensive experience data engineering field including ingestion datalake datawarehouse reporting analyticsstrong knowledge experience data analysis data lineage big data pipeline data quality data reconciliation data transformation rule data flow diagram including data replication data integration data orchestration toolsknowledge experience aws service like redshiftredshift spectrumsglueathena lambdacloudwatch emrs like hive prestoextensively used etl methodology performing data migration extraction transformation loading usingtalendand designed data conversion wide variety source systemsexperienced data ingestion project inject data intodata lakeusing multiple source system using talend bigdatagood technical skill insql serveretldevelopment usinginformatica toolexpertise writingsqlplsqlto integrate complex oltp olap database model data mart worked extensively onoracle sql serverexperience life cycle phase project onlarge data setsand experience performancetuningandtroubleshootingability work effectively associate level within organizationstrong background mathematics good analytical problemsolving skill skillsbig data ecosystemshdfs mapreduce spark kafka hive airflow stream set hbase flume zookeeper nifi sentry rangerscripting languagepython powershell scripting pig latin hiveqlcloud environmentamazon web service aws microsoft azurenosql databasedatabasemysql oracle teradata m sql server postgresql dbversion controlgit svn bitbucketetl toolstableau microsoft excel informatica power bi r google data studio experiencedata engineercurrenthoneywellmichiganndworked architecture design multistate implementation deploymentimplement one time data migration multistate level data sql server snowflake using python snowsqlday today responsibility includes developing etl pipeline data warehouse develop major regulatory financial report using advanced sql query snowflakestage api kafka datain json file format snowflake db flattening different functional servicesbuild docker image run airflow local environment test ingestion well etl pipelinesbuildingmaintaining docker container cluster managed kubernetes utilization kubernetes docker runtime environment cicd system build test deploycreated airflow dag schedule ingestion etl job various business reportscreatedairflowscheduling script pythonxcluster capacity planning along,minimum qualification bachelor degree computer science related technical field equivalent practical experienceexperience analyzing data creating report database query eg sql visualization tool eg tableau dashboardsexperience one general purpose programming language python cc java preferred qualification knowledge machine learning ml big data infrastructureexcellent communication presentation skill job business strategy operation organization provides business critical insight using analytics ensures cross functional alignment goal execution help team drive strategic partnership new initiative forward stay focused aligning highestlevel company priority effective daytoday operation help evolve early stage idea futuregrowth initiative google nest team focus hardware software service home ranging nest thermostat nest smart display google nest team develops design develops new technology hardware make user home helpful mission helpful home create home care people inside world around u base salary range fulltime position bonus equity benefit salary range determined role level location range displayed job posting reflects minimum maximum target new hire salary position across u location within range individual pay determined work location additional factor including jobrelated skill experience relevant education training recruiter s
2,1,career overviewexpert level user interface front end web developer highquality skill professional attitude conscientious commitment looking give starquality work company cultivates environment creativity caring fun professionalism qualificationsweb coding languageshtml html cs cs javascript jquery angular php net c vbnet integration wordpress customization template developmentsoftware toolsadobe suite dreamweaver photoshop illustrator flash office suite word excel powerpoint visual studio various project management versioning trello basecamp daptiv quickbase m projectwriting communicationnumerous article online web design development written article many topic regular contributor stack overflowawards certificationstoastmasters public speaking communicator advanced leadership award best website award district one toastmaster website two local toastmaster chapter website work experiencesenior front end software web developertomotion recruitmentnew york citynycoded conversionfriendly site multimillion dollar company tripled quadrupled online salescoded photoshop file pixelperfect functioning page html cs javascript net environmentupdated hundred website website version record speed minimal qa without compromising qualitycoded wordpress site blog customized client website match look feel functionality ecommerce regular website coded email template standardscoded shopify volusion zendesk site match client websitesdeveloped designed coded ecommerce admin client including report loggingdeveloped template standard compliance best practice codingrecorded video instruction tutorial client show,arefounded gatik leader autonomous middle mile logistics deliver good safely efficiently using medium duty truck focus shorthaul bb logistics fortune customer walmart loblaw gatik enables customer optimize hubandspoke operation enhance service level product flow across multiple location reducing labor cost meeting unprecedented expectation faster delivery rolewe seeking passionate staff software engineer strong fundamental software development practice expert c language productionoriented environment ideal candidate highly experienced c developer passion enabling world first safe reliable efficient network autonomous vehicle partner research software engineer design develop test validate av feature autonomous fleet role onsite day week mountain view office youll dodesign implement integrate support realtime missioncritical software gatiks autonomy stackwork research engineer develop maintainable testable robust software designsarchitect implement solution complex issue component partitioned across large software stackbe forefront guiding ensuring best sdlc practice contributing improving safety core autonomy stackcollaborate infrastructure devops team efficient secure scalable software delivery network gatiks autonomous fleetguide mentor autonomy researcher algorithm developer make sure component running efficiently optimal compute memory usagereview refine technical requirement translate highlevel design plan support development safe av technologyconduct code design review advise technical matterswhat looking forbachelors degree computer science robotics related degreemasters phd degree preferred
2,1,professional summarytalented leader attorney trade analytical approach business planning daytoday problemsolving industrious enthusiastic senior software product manager offering year fintech experience proven consistently meet objective annual review resulted leading performer assessment skillfully work team member enhance performance improve product offering skillscollaborative leader exampleemotionally intelligentdetailoriented organizedstrong communicatorproblem solvercritical thinkercontentcontinuous improvementclientdetailorienteddirectiondocumentationexecutive managementfeaturesfinancialgoal settingleadershiplegaldirectormanagingmarket researchmarketmentoringcommunicatorpersonnelproblem solverstrategystrategicteam managementvalidation work historytocurrentdirector integrated software productssun life financialwalnut creekcalead team business analyst software engineer manager responsible defining product requirement implementing change validating update deploying software update aws cloudprovides strategic guidance direction integration manager responsible integration partner support effortssupports planning prioritization integration initiative project focusing highrevenue strategic relationship opportunity coordinating director partner executive managementdrives continuous improvement integration methodology goal achieving selfservice integration strategydefines ensures execution corporatelevel product strategy product roadmap software product ensuring software solution comply federal law regulation industry best practicesresponsible planning prioritization product feature defect optimization managing multiple work stream simultaneouslydevelops mentor motivates team member manager promoting demonstrating company value culturetosoftware product manager counselcompliance system llccitystateled small team create new webbased transaction level application delivering market product successfully launched since become company go forward product offeringserved owner company proprietary data schema objective maintain integrity schema including structure metadata drive compliant warranted functionality satisfies market need industry best practicesde,arefounded gatik leader autonomous middle mile logistics deliver good safely efficiently using medium duty truck focus shorthaul bb logistics fortune customer walmart loblaw gatik enables customer optimize hubandspoke operation enhance service level product flow across multiple location reducing labor cost meeting unprecedented expectation faster delivery rolewe seeking passionate staff software engineer strong fundamental software development practice expert c language productionoriented environment ideal candidate highly experienced c developer passion enabling world first safe reliable efficient network autonomous vehicle partner research software engineer design develop test validate av feature autonomous fleet role onsite day week mountain view office youll dodesign implement integrate support realtime missioncritical software gatiks autonomy stackwork research engineer develop maintainable testable robust software designsarchitect implement solution complex issue component partitioned across large software stackbe forefront guiding ensuring best sdlc practice contributing improving safety core autonomy stackcollaborate infrastructure devops team efficient secure scalable software delivery network gatiks autonomous fleetguide mentor autonomy researcher algorithm developer make sure component running efficiently optimal compute memory usagereview refine technical requirement translate highlevel design plan support development safe av technologyconduct code design review advise technical matterswhat looking forbachelors degree computer science robotics related degreemasters phd degree preferred
2,0,executive profileexperienced business executive demonstrated success managing pl growing new business innovative growth strategy worldwide excellent ability develop relationship strategic alliance organization leader align support grow business initiative outstanding presentation communication crosscultural team management skill highly resultsoriented leader entrepreneurial attitude skill highlight shunra software philadelphia padirector salesresponsibilitiesestablished sale high value vertical potential acquirershighlightsinitiated relationship closed business key team major networking consumer software technology firmsidentified shepherded oem relationship cisco dynatrace software linz austrialexington sold compuwaredirector west salesresponsibilitiesestablished direct sale western ushighlightsinitiated closed opportunity diverse range enterprise saas business including bank america microsoft linkedin salesforce zappos network physic inc mountain view ca sold opnetvp salesresponsibilitiesdeveloped managed international sale u channel saleshighlightsestablished european presence closed first sale major marketsrecruited managed emea sale team built profitable dynamic emea businessrecruited managed u channel team built strong var community major u metro area nativeminds inc san francisco ca sold verityvp u west internationalresponsibilitiesbuilt managed sale organizationhighlightssold first major u deal built drove sale organizationopened emea hq london tivoli systemsibm san jose ca sold ibmmidmarket sale director enterprise channel director application service provider sale director responsibilitiesdrove revenue new marketshighlightsextensive deal making large midsized enterprise continent direct system integrator consulting houseshired trained managed direct inside channel team drive businessselected executive sale management program ibmsmall business developmentleade,location tampa fl exp yr spoc tushar kshirsagar key skill angular javascript html working knowledge typescript job description ltimindtree global technology consulting digital solution company enables enterprise across industry reimagine business model accelerate innovation maximize growth harnessing digital technology digital transformation partner client ltimindtree brings extensive domain technology expertise help drive superior competitive differentiation customer experience business outcome converging world powered nearly talented entrepreneurial professional across country ltimindtree larsen toubro group company combine industryacclaimed strength erstwhile larsen toubro infotech mindtree solving complex business challenge delivering transformation scale information please visit job purpose year hand experience angular ability design reusable component deliver functionality individual contributor key responsibility developing single page application angular translating mockup html working backend team integrate rest apis angular component finalizing json contract backend team making application compatible edge chrome browser ability troubleshoot ui issue quickly provide resolution skill proficiency angular javascript html working knowledge typescript basic working knowledge nodejs cs hand experience building angular project scratch creating selfcontained reusable testable module component ability develop end end single page apps working knowledge primeng aggrid ability transform mockups h
